	variable	value	class
23499	XG35	20.602488649963814	Non severe covid
23500	XG35	22.511197196495925	Non severe covid
23501	XG35	20.790717177335672	Non severe covid
23502	XG35	22.52015333402391	Non severe covid
23503	XG35	17.523711857129197	Non severe covid
23504	XG35	20.47444925839124	Non severe covid
23505	XG35	22.30259472125424	Non severe covid
23506	XG35	20.607892853682674	Non severe covid
23507	XG35	21.80196386878606	Non severe covid
23508	XG35	17.289005153722115	Non severe covid
23509	XG35	21.11418189778097	Non severe covid
23510	XG35	18.39222058531641	Non severe covid
23511	XG35	15.080732314667097	Non severe covid
23512	XG35	18.54135685679992	Non severe covid
23513	XG35	21.53414897076295	Non severe covid
23514	XG35	15.556812870155733	Non severe covid
23515	XG35	21.326635894398944	Non severe covid
23516	XG35	17.5787288989676	Non severe covid
23517	XG35	22.85795974028753	Non severe covid
23518	XG35	20.81508303668986	Non severe covid
23519	XG35	19.45327503047911	Non severe covid
23520	XG35	19.809985527527303	Non severe covid
23521	XG35	17.16657655339629	Non severe covid
23522	XG35	15.244393888476331	Non severe covid
23523	XG35	20.665407812613836	Non severe covid
23524	XG35	24.998624601267853	Non severe covid
23525	XG35	24.727868845865043	Non severe covid
23526	XG35	24.015384764511523	Non severe covid
23527	XG35	16.41778209543855	Non severe covid
23528	XG35	20.07237912107331	Non severe covid
23529	XG35	17.76432149596062	Non severe covid
23530	XG35	22.26127544198474	Non severe covid
23531	XG35	20.504291530156948	Non severe covid
23532	XG35	18.616539421289815	Non severe covid
23533	XG35	22.40784966656066	Non severe covid
23534	XG35	24.517933409195653	Non severe covid
23535	XG35	16.10452773290894	Non severe covid
23536	XG35	19.586581897391948	Non severe covid
23537	XG35	25.02959290172702	Non severe covid
23538	XG35	22.010092160794656	Non severe covid
23539	XG35	19.87638869889097	Non severe covid
23540	XG35	17.81714273878534	Non severe covid
23541	XG35	17.46498166052582	Non severe covid
23542	XG35	19.907461740112304	Non severe covid
23543	XG35	22.564341058215085	Non severe covid
23544	XG35	19.633688270611522	Non severe covid
23545	XG35	25.902264604301873	Non severe covid
23546	XG35	21.53176218915993	Non severe covid
23547	XG35	21.103399714120812	Non severe covid
23548	XG35	18.052652289398555	Non severe covid
23549	XG35	25.454559230497726	Non severe covid
23550	XG35	18.839353647200603	Non severe covid
23551	XG35	17.33340734384926	Non severe covid
23552	XG35	15.736150235822876	Non severe covid
23553	XG35	25.151860753581627	Non severe covid
23554	XG35	20.80819356049317	Non severe covid
23555	XG35	20.754092646956565	Non severe covid
23556	XG35	19.64512582600865	Non severe covid
23557	XG35	23.916864421168903	Non severe covid
23558	XG35	29.982409699858746	Non severe covid
23559	XG35	19.78522844653048	Non severe covid
23560	XG35	23.982868012378468	Non severe covid
23561	XG35	17.637951032197293	Non severe covid
23562	XG35	25.560901056848536	Non severe covid
23563	XG35	20.687735975577148	Non severe covid
23564	XG35	27.023567403810492	Non severe covid
23565	XG35	20.65862478129309	Non severe covid
23566	XG35	21.810352264726045	Non severe covid
23567	XG35	19.010904179838683	Non severe covid
23568	XG35	27.418963718323667	Non severe covid
23569	XG35	30.247711994033274	Non severe covid
23570	XG35	26.744850360567952	Non severe covid
23571	XG35	19.095991554026632	Non severe covid
23572	XG35	19.46153652585713	Non severe covid
23573	XG35	19.917700495876222	Non severe covid
23574	XG35	21.20023216491987	Non severe covid
23575	XG35	21.284702970826146	Non severe covid
23576	XG35	19.554444349740773	Non severe covid
23577	XG35	18.300419595180443	Non severe covid
23578	XG35	27.98638744559441	Non severe covid
23579	XG35	23.440536927174406	Non severe covid
23580	XG35	23.087721803646144	Non severe covid
23581	XG35	18.606290437126418	Non severe covid
23582	XG35	20.41670618443922	Non severe covid
23583	XG35	23.58475897356209	Non severe covid
23584	XG35	23.669726562985087	Non severe covid
23585	XG35	24.71384502095328	Non severe covid
23586	XG35	20.986915306371333	Non severe covid
23587	XG35	19.989042323020048	Non severe covid
23588	XG35	27.065852112146857	Non severe covid
23589	XG35	19.668366512585923	Non severe covid
23590	XG35	25.242867792349223	Non severe covid
23591	XG35	18.070006918832984	Non severe covid
23592	XG35	20.774550517732568	Non severe covid
23593	XG35	19.15608940451285	Non severe covid
23594	XG35	17.1782043690295	Non severe covid
23595	XG35	23.856449750703632	Non severe covid
23596	XG35	26.360505537215193	Non severe covid
23597	XG35	24.110250389013252	Non severe covid
23598	XG35	20.763405284805064	Non severe covid
23599	XG35	19.437938201342885	Non severe covid
23600	XG35	19.477341766138867	Non severe covid
23601	XG35	21.520745872334487	Non severe covid
23602	XG35	16.90082268749225	Non severe covid
23603	XG35	15.872623127466762	Non severe covid
23604	XG35	21.365282789512857	Non severe covid
23605	XG35	15.374299792674536	Non severe covid
23606	XG35	21.021496142764565	Non severe covid
23607	XG35	21.091194526191384	Non severe covid
23608	XG35	23.034573812669713	Non severe covid
23609	XG35	22.035989943046538	Non severe covid
23610	XG35	30.91305849444235	Non severe covid
23611	XG35	18.64179643173449	Non severe covid
23612	XG35	20.41734610909446	Non severe covid
23613	XG35	22.088845162114136	Non severe covid
23614	XG35	17.727582628273044	Non severe covid
23615	XG35	28.546460829222262	Non severe covid
23616	XG35	19.446680614335833	Non severe covid
23617	XG35	18.750814099791008	Non severe covid
23618	XG35	21.362465854133582	Non severe covid
23619	XG35	21.99833631283465	Non severe covid
23620	XG35	16.873843590869324	Non severe covid
23621	XG35	24.36787781617745	Non severe covid
23622	XG35	30.854865435407728	Non severe covid
23623	XG35	26.933119173912416	Non severe covid
23624	XG35	19.30880867357321	Non severe covid
23625	XG35	25.01865846813925	Non severe covid
23626	XG35	19.343757994084534	Non severe covid
23627	XG35	29.397830891313568	Non severe covid
23628	XG35	20.074664960806533	Non severe covid
23629	XG35	21.681729978032216	Non severe covid
23630	XG35	19.712637091373907	Non severe covid
23631	XG35	21.604792321042375	Non severe covid
23632	XG35	16.994749803089697	Non severe covid
23633	XG35	24.52589520384553	Non severe covid
23634	XG35	24.15378950585875	Non severe covid
23635	XG35	20.874899291829777	Non severe covid
23636	XG35	21.14120877135814	Non severe covid
23637	XG35	22.517822665570396	Non severe covid
23638	XG35	25.37873288181072	Non severe covid
23639	XG35	15.84478898027449	Non severe covid
23640	XG35	13.67233587796104	Non severe covid
23641	XG35	20.17186885330446	Non severe covid
23642	XG35	30.331364057698462	Non severe covid
23643	XG35	21.762481902024895	Non severe covid
23644	XG35	17.67924157945457	Non severe covid
23645	XG35	17.444299236180473	Non severe covid
23646	XG35	23.391672982719108	Non severe covid
23647	XG35	19.080832813180205	Non severe covid
23648	XG35	18.408450123301463	Non severe covid
23649	XG35	18.27991913059011	Non severe covid
23650	XG35	17.814995449339506	Non severe covid
23651	XG35	17.4780835277566	Non severe covid
23652	XG35	18.11454651759939	Non severe covid
23653	XG35	18.644659359217183	Non severe covid
23654	XG35	25.875105219662515	Non severe covid
23655	XG35	25.062497792237536	Non severe covid
23656	XG35	24.15024172463925	Non severe covid
23657	XG35	23.985956994575297	Non severe covid
23658	XG35	22.31907490373247	Non severe covid
23659	XG35	29.387399190031168	Non severe covid
23660	XG35	20.086283651085434	Non severe covid
23661	XG35	22.89725793307158	Non severe covid
23662	XG35	19.411638604101455	Non severe covid
23663	XG35	17.132782105931668	Non severe covid
23664	XG35	14.126580336692264	Non severe covid
23665	XG35	22.463836398879522	Non severe covid
23666	XG35	19.96654021587601	Non severe covid
23667	XG35	26.34500478063179	Non severe covid
23668	XG35	20.210093110781994	Non severe covid
23669	XG35	17.51382877749108	Non severe covid
23670	XG35	16.758593283456296	Non severe covid
23671	XG35	21.080397924207208	Non severe covid
23672	XG35	18.696508930201333	Non severe covid
23673	XG35	25.205097587939004	Non severe covid
23674	XG35	19.095260184768275	Non severe covid
23675	XG35	23.704310322295658	Non severe covid
23676	XG35	17.680476818077846	Non severe covid
23677	XG35	21.561892024803697	Non severe covid
23678	XG35	18.634871524494184	Non severe covid
23679	XG35	19.72399042350927	Non severe covid
23680	XG35	27.085585917365126	Non severe covid
23681	XG35	19.452631873200374	Non severe covid
23682	XG35	17.287607132008983	Non severe covid
23683	XG35	16.305925358419394	Non severe covid
23684	XG35	24.771990107949186	Non severe covid
23685	XG35	22.462832363513655	Non severe covid
23686	XG35	20.824928061682986	Non severe covid
23687	XG35	24.94675272742365	Non severe covid
23688	XG35	24.053971606511773	Non severe covid
23689	XG35	25.511262477434244	Non severe covid
23690	XG35	22.764124852059766	Non severe covid
23691	XG35	26.91033832498075	Non severe covid
23692	XG35	24.985887440113586	Non severe covid
23693	XG35	20.361807000793455	Non severe covid
23694	XG35	24.90834717225544	Non severe covid
23695	XG35	27.42106744763448	Non severe covid
23696	XG35	23.719134033995573	Non severe covid
23697	XG35	29.136118117000542	Non severe covid
23698	XG35	20.31665193725012	Non severe covid
23699	XG35	26.64737981151509	Non severe covid
23700	XG35	21.341373312885146	Non severe covid
23701	XG35	21.99159484866769	Non severe covid
23702	XG35	26.294015172774483	Non severe covid
23703	XG35	22.414153065428234	Non severe covid
23704	XG35	28.10372001424051	Non severe covid
23705	XG35	24.648679811291863	Non severe covid
23706	XG35	18.293194757558613	Non severe covid
23707	XG35	19.358673063612397	Non severe covid
23708	XG35	27.114067488256854	Non severe covid
23709	XG35	30.36172750058092	Non severe covid
23710	XG35	20.18908132702648	Non severe covid
23711	XG35	18.821331984610055	Non severe covid
23712	XG35	27.197225543597245	Non severe covid
23713	XG35	19.9829406710452	Non severe covid
23714	XG35	18.615791371133252	Non severe covid
23715	XG35	18.465865786052294	Non severe covid
23716	XG35	15.429111319721095	Non severe covid
23717	XG35	22.60838388097659	Non severe covid
23718	XG35	16.512748177399576	Non severe covid
23719	XG35	18.41484353301219	Non severe covid
23720	XG35	18.0386571438522	Non severe covid
23721	XG35	23.613603452201893	Non severe covid
23722	XG35	17.90650511982261	Non severe covid
23723	XG35	18.916691973571293	Non severe covid
23724	XG35	26.568570474156616	Non severe covid
23725	XG35	21.740622191779735	Non severe covid
23726	XG35	21.08332544585144	Non severe covid
23727	XG35	18.399101999362824	Non severe covid
23728	XG35	22.447224889593265	Non severe covid
23729	XG35	19.096798462678123	Non severe covid
23730	XG35	21.770414474265554	Non severe covid
23731	XG35	21.242918223169525	Non severe covid
23732	XG35	14.625207733396907	Non severe covid
23733	XG35	18.781126648987424	Non severe covid
23734	XG35	17.28464324966842	Non severe covid
23735	XG35	24.336967804990355	Non severe covid
23736	XG35	19.020123371962125	Non severe covid
23737	XG35	20.09494943375994	Non severe covid
23738	XG35	19.033097295275606	Non severe covid
23739	XG35	17.367264096900005	Non severe covid
23740	XG35	15.300078382175814	Non severe covid
23741	XG35	16.2396570853401	Non severe covid
23742	XG35	20.235042630030822	Non severe covid
23743	XG35	26.994711828463988	Non severe covid
23744	XG35	27.327528111785522	Non severe covid
23745	XG35	14.777279195501938	Non severe covid
23746	XG35	18.36417180069463	Non severe covid
23747	XG35	17.66358307682326	Non severe covid
23748	XG35	18.857651889546975	Non severe covid
23749	XG35	21.147774608262317	Non severe covid
23750	XG35	19.584474904845013	Non severe covid
23751	XG35	26.677190568844786	Non severe covid
23752	XG35	18.823168373393706	Non severe covid
23753	XG35	21.39654363775732	Non severe covid
23754	XG35	24.02397933730409	Non severe covid
23755	XG35	16.122062858297138	Non severe covid
23756	XG35	28.873093820907034	Non severe covid
23757	XG35	22.73620629736624	Non severe covid
23758	XG35	14.075570384696594	Non severe covid
23759	XG35	28.00500734611456	Non severe covid
23760	XG35	20.30392661692243	Non severe covid
23761	XG35	21.800189558578346	Non severe covid
23762	XG35	19.09117579811556	Non severe covid
23763	XG35	17.768939866006	Non severe covid
23764	XG35	25.790387576585204	Non severe covid
23765	XG35	28.385631385538506	Non severe covid
23766	XG35	24.062077109066326	Non severe covid
23767	XG35	18.23347237461848	Non severe covid
23768	XG35	18.764167382808335	Non severe covid
23769	XG35	29.362042531261586	Non severe covid
23770	XG35	17.906462272447257	Non severe covid
23771	XG35	15.76716880989325	Non severe covid
23772	XG35	14.055396311034787	Non severe covid
23773	XG35	17.941848121575788	Non severe covid
23774	XG35	23.654942768583254	Non severe covid
23775	XG35	15.424706053320794	Non severe covid
23776	XG10	22.609158105361335	Severe covid
23777	XG10	19.004069041295704	Severe covid
23778	XG10	18.184124258416656	Severe covid
23779	XG10	14.813671707548577	Severe covid
23780	XG10	16.781458471483102	Severe covid
23781	XG10	24.562258730632113	Severe covid
23782	XG10	25.47551142099834	Severe covid
23783	XG10	27.58514364440746	Severe covid
23784	XG10	19.44335170513708	Severe covid
23785	XG10	24.456622127962323	Severe covid
23786	XG10	23.588061850836606	Severe covid
23787	XG10	23.95302200106813	Severe covid
23788	XG10	20.360465885741085	Severe covid
23789	XG10	22.78045636550169	Severe covid
23790	XG10	19.81066037352768	Severe covid
23791	XG10	19.663144479033225	Severe covid
23792	XG10	22.862134476150445	Severe covid
23793	XG10	22.858844113517062	Severe covid
23794	XG10	20.64640489389005	Severe covid
23795	XG10	24.148579762017995	Severe covid
23796	XG10	22.061480629029102	Severe covid
23797	XG10	19.249764060078046	Severe covid
23798	XG10	20.95626102070046	Severe covid
23799	XG10	20.571197361290643	Severe covid
23800	XG10	27.387404712259013	Severe covid
23801	XG10	23.146569607951694	Severe covid
23802	XG10	22.946484583163667	Severe covid
23803	XG10	18.22228254480747	Severe covid
23804	XG10	16.101829839305122	Severe covid
23805	XG10	16.53227684613026	Severe covid
23806	XG10	18.04242404280659	Severe covid
23807	XG10	15.606725541147169	Severe covid
23808	XG10	18.798620513140698	Severe covid
23809	XG10	17.387743499741102	Severe covid
23810	XG10	22.17383600795753	Severe covid
23811	XG10	18.663664504750923	Severe covid
23812	XG10	23.2021462485587	Severe covid
23813	XG10	19.253736131713072	Severe covid
23814	XG10	18.952618889065963	Severe covid
23815	XG10	26.18780496487996	Severe covid
23816	XG10	21.73493253127611	Severe covid
23817	XG10	18.104151610869515	Severe covid
23818	XG10	22.477566829575277	Severe covid
23819	XG10	23.13009038221088	Severe covid
23820	XG10	20.67727682524907	Severe covid
23821	XG10	22.6389067165973	Severe covid
23822	XG10	16.85104538157706	Severe covid
23823	XG10	20.452084982845932	Severe covid
23824	XG10	21.300998060320094	Severe covid
23825	XG10	25.56882464759481	Severe covid
23826	XG10	16.472173569284752	Severe covid
23827	XG10	15.4911328213776	Severe covid
23828	XG10	20.519706791185428	Severe covid
23829	XG10	20.641901253000636	Severe covid
23830	XG10	18.17519165146838	Severe covid
23831	XG10	22.49993734474799	Severe covid
23832	XG10	25.664654413509368	Severe covid
23833	XG10	21.54058781527136	Severe covid
23834	XG10	27.185465887280596	Severe covid
23835	XG10	20.63341079291866	Severe covid
23836	XG10	18.083724400021293	Severe covid
23837	XG10	20.97031227423493	Severe covid
23838	XG10	21.85010078338296	Severe covid
23839	XG10	15.4094450627065	Severe covid
23840	XG10	23.027253701459813	Severe covid
23841	XG10	23.24815038574319	Severe covid
23842	XG10	18.916815777141483	Severe covid
23843	XG10	29.055541446569766	Severe covid
23844	XG10	21.912369224040756	Severe covid
23845	XG10	27.443549000727522	Severe covid
23846	XG10	27.524609981542806	Severe covid
23847	XG10	22.12845506130849	Severe covid
23848	XG10	29.854764634245935	Severe covid
23849	XG10	21.6903841469571	Severe covid
23850	XG10	19.576602556092954	Severe covid
23851	XG10	28.941515127438333	Severe covid
23852	XG10	18.617728412174586	Severe covid
23853	XG10	24.253681461610253	Severe covid
23854	XG10	23.404858568078478	Severe covid
23855	XG10	17.589723828726175	Severe covid
23856	XG10	29.256159008170044	Severe covid
23857	XG10	21.84345406321845	Severe covid
23858	XG10	17.190818304301477	Severe covid
23859	XG10	21.686411828161322	Severe covid
23860	XG10	23.616004594161232	Severe covid
23861	XG10	19.365993704576237	Severe covid
23862	XG10	28.343097318688326	Severe covid
23863	XG10	23.72560112177161	Severe covid
23864	XG10	21.76781741546267	Severe covid
23865	XG10	26.073037165590424	Severe covid
23866	XG10	21.84396704234734	Severe covid
23867	XG10	29.167007367662226	Severe covid
23868	XG10	23.470418083104022	Severe covid
23869	XG10	20.995243986211783	Severe covid
23870	XG10	26.39810955574728	Severe covid
23871	XG10	20.795253931400776	Severe covid
23872	XG10	27.68202447294642	Severe covid
23873	XG10	22.269691862300867	Severe covid
23874	XG10	23.734952888148968	Severe covid
23875	XG10	21.72701438615195	Severe covid
23876	XG10	19.85889475197059	Severe covid
23877	XG10	22.25571699367638	Severe covid
23878	XG10	16.42951912075287	Severe covid
23879	XG10	18.112768781023235	Severe covid
23880	XG10	15.562094610776969	Severe covid
23881	XG10	17.49119326626764	Severe covid
23882	XG10	23.353242282704112	Severe covid
23883	XG10	21.85743510195416	Severe covid
23884	XG10	20.36844944435956	Severe covid
23885	XG10	20.3617079594539	Severe covid
23886	XG10	18.33153504572149	Severe covid
23887	XG10	17.491177849098854	Severe covid
23888	XG10	19.724381764397453	Severe covid
23889	XG10	15.512423888091618	Severe covid
23890	XG10	17.461323937514987	Severe covid
23891	XG10	17.175514830690986	Severe covid
23892	XG10	18.550395813889363	Severe covid
